StateFIPS,PUMA,CongressionalDistrict,StateAbbreviaiton,PUMA2k,Population2016,PUMAWgt,CDWgt
36,1601,26,NY,3601601,109309.071,1,0.152
36,1602,26,NY,3601602,114753.929,0.936,0.16
36,1602,27,NY,3601602,7879.16,0.064,0.011
36,1603,27,NY,3601603,108659.656,1,0.153
36,1604,26,NY,3601604,151407.76,1,0.211
36,1605,27,NY,3601605,167156.059,1,0.235
36,1700,23,NY,3601700,139648,1,0.198
36,1800,22,NY,3601800,96649,1,0.138
36,1900,19,NY,3601900,136937,1,0.195
36,2000,19,NY,3602000,15319.823,0.149,0.022
36,2000,20,NY,3602000,33956.177,0.329,0.047
36,2000,21,NY,3602000,53828,0.522,0.076
36,2100,20,NY,3602100,154553,1,0.213
36,2201,20,NY,3602201,30154.903,0.256,0.042
36,2201,21,NY,3602201,87688.672,0.744,0.124
36,2202,20,NY,3602202,103313.059,0.946,0.142
36,2202,21,NY,3602202,5896.366,0.054,0.008
36,2300,19,NY,3602300,64607.721,0.404,0.092
36,2300,20,NY,3602300,95462.279,0.596,0.131
36,2401,20,NY,3602401,108002.29,1,0.149
36,2402,20,NY,3602402,200843.71,1,0.277
36,2500,19,NY,3602500,108497,1,0.155
36,2601,19,NY,3602601,2250.333,0.019,0.003
36,2601,22,NY,3602601,79513.629,0.663,0.114
36,2601,23,NY,3602601,38187.783,0.318,0.054
36,2602,22,NY,3602602,124142.255,1,0.177
36,2700,23,NY,3602700,104421,1,0.148
36,2800,23,NY,3602800,121863,1,0.173
36,2900,23,NY,3602900,124754,1,0.177
36,3000,23,NY,3603000,129504,1,0.184
36,3101,19,NY,3603101,103048.926,1,0.147
36,3102,19,NY,3603102,150977.074,1,0.216
36,3201,18,NY,3603201,8727.641,0.069,0.012
36,3201,19,NY,3603201,117664.279,0.931,0.168
36,3202,18,NY,3603202,166872.455,0.993,0.231
36,3202,19,NY,3603202,1208.625,0.007,0.002
36,3301,18,NY,3603301,121258.544,1,0.168
36,3302,18,NY,3603302,126270.086,1,0.175
36,3303,18,NY,3603303,131681.37,1,0.182
36,3400,16,NY,3603400,201213.316,1,0.271
36,3501,17,NY,3603501,70817.871,0.531,0.095
36,3501,18,NY,3603501,62548.085,0.469,0.086
36,3502,17,NY,3603502,150500.04,1,0.202
36,3503,16,NY,3603503,38751.145,0.232,0.052
36,3503,17,NY,3603503,128032.796,0.768,0.172
36,3504,16,NY,3603504,53896.332,0.444,0.073
36,3504,17,NY,3603504,67548.564,0.556,0.091
36,3505,16,NY,3603505,194179.788,1,0.261
36,3506,18,NY,3603506,105954.064,1,0.146
36,3601,17,NY,3603601,139682.522,1,0.188
36,3602,17,NY,3603602,187097.478,1,0.252
36,3701,13,NY,3603701,63512.788,0.559,0.085
36,3701,16,NY,3603701,50120.157,0.441,0.067
36,3702,13,NY,3603702,54.651,0,0
36,3702,14,NY,3603702,912.25,0.006,0.001
36,3702,16,NY,3603702,144501.262,0.993,0.195
36,3703,14,NY,3603703,75114.55,0.62,0.1
36,3703,16,NY,3603703,45982.452,0.38,0.062
36,3704,14,NY,3603704,115114.827,0.885,0.153
36,3704,15,NY,3603704,803.999,0.006,0.001
36,3704,16,NY,3603704,14154.591,0.109,0.019
36,3705,13,NY,3603705,809.254,0.005,0.001
36,3705,14,NY,3603705,1572.265,0.009,0.002
36,3705,15,NY,3603705,167199.265,0.986,0.222
36,3706,13,NY,3603706,115767.485,0.865,0.155
36,3706,14,NY,3603706,50.447,0,0
36,3706,15,NY,3603706,18027.45,0.135,0.024
36,3707,13,NY,3603707,15539.782,0.11,0.021
36,3707,15,NY,3603707,125625.672,0.89,0.167
36,3708,15,NY,3603708,146411.943,1,0.194
36,3709,14,NY,3603709,46560.49,0.244,0.062
36,3709,15,NY,3603709,143871.725,0.756,0.191
36,3710,14,NY,3603710,11656.413,0.071,0.016
36,3710,15,NY,3603710,152356.282,0.929,0.202
36,3801,13,NY,3603801,205726.778,1,0.276
36,3802,10,NY,3603802,34092.073,0.258,0.046
36,3802,13,NY,3603802,97924.019,0.742,0.131
36,3803,13,NY,3603803,122994.524,1,0.165
36,3804,12,NY,3603804,9587.489,0.079,0.013
36,3804,13,NY,3603804,112271.048,0.921,0.15
36,3805,12,NY,3603805,227943.84,1,0.306
36,3806,10,NY,3603806,189004.125,0.94,0.253
36,3806,13,NY,3603806,11991.098,0.06,0.016
36,3807,10,NY,3603807,83552.114,0.557,0.112
36,3807,12,NY,3603807,66385.845,0.443,0.089
36,3808,12,NY,3603808,156519.64,1,0.21
36,3809,7,NY,3603809,92506.31,0.541,0.123
36,3809,12,NY,3603809,78445.351,0.459,0.105
36,3810,7,NY,3603810,8838.11,0.057,0.012
36,3810,10,NY,3603810,127432.754,0.823,0.17
36,3810,12,NY,3603810,18518.882,0.12,0.025
36,3901,11,NY,3603901,162698.968,1,0.221
36,3902,11,NY,3603902,134951.314,1,0.183
36,3903,11,NY,3603903,178364.719,1,0.242
36,4001,7,NY,3604001,87570.104,0.565,0.117
36,4001,12,NY,3604001,67339.494,0.435,0.09
36,4002,7,NY,3604002,115001.563,0.848,0.153
36,4002,8,NY,3604002,20673.577,0.152,0.027
36,4003,7,NY,3604003,23678.83,0.168,0.032
36,4003,8,NY,3604003,117206.955,0.832,0.156
36,4004,7,NY,3604004,46133.726,0.371,0.061
36,4004,8,NY,3604004,78337.06,0.629,0.104
36,4005,7,NY,3604005,71639.01,0.644,0.095
36,4005,9,NY,3604005,39308.663,0.353,0.052
36,4005,10,NY,3604005,321.204,0.003,0
36,4006,8,NY,3604006,31190.387,0.242,0.041
36,4006,9,NY,3604006,97939.958,0.758,0.13
36,4007,7,NY,3604007,31.491,0,0
36,4007,8,NY,3604007,72439.921,0.577,0.096
36,4007,9,NY,3604007,53048.011,0.423,0.07
36,4008,7,NY,3604008,50650.527,0.312,0.067
36,4008,8,NY,3604008,111569.088,0.688,0.148
36,4009,8,NY,3604009,168078.966,0.827,0.223
36,4009,9,NY,3604009,35269.469,0.173,0.047
36,4010,8,NY,3604010,7289.024,0.051,0.01
36,4010,9,NY,3604010,135098.863,0.949,0.179
36,4011,9,NY,3604011,112451.875,1,0.149
36,4012,7,NY,3604012,125038.667,0.808,0.166
36,4012,9,NY,3604012,22030.822,0.142,0.029
36,4012,10,NY,3604012,7627.023,0.049,0.01
36,4013,7,NY,3604013,2058.435,0.016,0.003
36,4013,10,NY,3604013,21597.302,0.169,0.029
36,4013,11,NY,3604013,104185.593,0.815,0.141
36,4014,7,NY,3604014,7683.706,0.045,0.01
36,4014,10,NY,3604014,163989.387,0.955,0.219
36,4015,9,NY,3604015,166521.231,1,0.221
36,4016,8,NY,3604016,11974.825,0.077,0.016
36,4016,9,NY,3604016,91699.571,0.591,0.122
36,4016,10,NY,3604016,641.359,0.004,0.001
36,4016,11,NY,3604016,50776.489,0.327,0.069
36,4017,10,NY,3604017,119581.346,0.627,0.16
36,4017,11,NY,3604017,71078.478,0.373,0.096
36,4018,8,NY,3604018,85089.694,0.707,0.113
36,4018,11,NY,3604018,35308.308,0.293,0.048
36,4101,12,NY,3604101,108490.595,0.596,0.145
36,4101,14,NY,3604101,73673.452,0.404,0.098
36,4102,14,NY,3604102,191401.206,1,0.255
36,4103,3,NY,3604103,50846.207,0.196,0.07
36,4103,6,NY,3604103,179331.82,0.69,0.239
36,4103,14,NY,3604103,29541.755,0.114,0.039
36,4104,3,NY,3604104,26084.096,0.213,0.036
36,4104,6,NY,3604104,96128.365,0.787,0.128
36,4105,3,NY,3604105,48796.294,0.247,0.067
36,4105,5,NY,3604105,148547.567,0.753,0.199
36,4106,5,NY,3604106,28643.35,0.178,0.038
36,4106,6,NY,3604106,132115.842,0.822,0.176
36,4107,6,NY,3604107,55861.173,0.365,0.074
36,4107,14,NY,3604107,97131.358,0.635,0.129
36,4108,6,NY,3604108,117216.321,1,0.156
36,4109,6,NY,3604109,18347.766,0.131,0.024
36,4109,12,NY,3604109,12595.46,0.09,0.017
36,4109,14,NY,3604109,109090.927,0.779,0.145
36,4110,6,NY,3604110,121168.679,0.68,0.161
36,4110,7,NY,3604110,57081.708,0.32,0.076
36,4110,14,NY,3604110,31.376,0,0
36,4111,5,NY,3604111,57638.113,0.384,0.077
36,4111,6,NY,3604111,29069.02,0.194,0.039
36,4111,7,NY,3604111,63360.089,0.422,0.084
36,4112,5,NY,3604112,230153.973,0.994,0.308
36,4112,6,NY,3604112,1392.058,0.006,0.002
36,4113,5,NY,3604113,79358.823,0.615,0.106
36,4113,7,NY,3604113,365.01,0.003,0
36,4113,8,NY,3604113,49339.103,0.382,0.066
36,4114,5,NY,3604114,120252.494,1,0.161
36,4201,3,NY,3604201,113920.118,0.999,0.156
36,4201,4,NY,3604201,107.738,0.001,0
36,4202,3,NY,3604202,119080.379,1,0.163
36,4203,2,NY,3604203,8989.039,0.084,0.012
36,4203,3,NY,3604203,97436.146,0.916,0.134
36,4204,3,NY,3604204,28643.162,0.247,0.039
36,4204,4,NY,3604204,87382.936,0.753,0.12
36,4205,4,NY,3604205,80293.548,0.696,0.11
36,4205,5,NY,3604205,35106.448,0.304,0.047
36,4206,4,NY,3604206,146366.647,1,0.201
36,4207,2,NY,3604207,64790.403,0.559,0.09
36,4207,4,NY,3604207,51048.678,0.441,0.07
36,4208,2,NY,3604208,95993.875,0.96,0.133
36,4208,3,NY,3604208,4010.713,0.04,0.006
36,4209,2,NY,3604209,15544.818,0.146,0.022
36,4209,4,NY,3604209,90865.122,0.854,0.125
36,4210,4,NY,3604210,105701.509,1,0.145
36,4211,4,NY,3604211,74896.465,0.683,0.103
36,4211,5,NY,3604211,34762.905,0.317,0.046
36,4212,4,NY,3604212,92815.593,0.871,0.127
36,4212,5,NY,3604212,13743.758,0.129,0.018
36,4301,3,NY,3604301,203157.603,1,0.279
36,4302,1,NY,3604302,80760.499,0.686,0.113
36,4302,3,NY,3604302,36979.997,0.314,0.051
36,4303,1,NY,3604303,119570.556,1,0.167
36,4304,1,NY,3604304,136704.751,1,0.191
36,4305,1,NY,3604305,130823.773,1,0.182
36,4306,1,NY,3604306,120884.88,1,0.169
36,4307,1,NY,3604307,110064.441,1,0.153
36,4308,1,NY,3604308,18529.478,0.175,0.026
36,4308,2,NY,3604308,87598.985,0.825,0.122
36,4309,2,NY,3604309,128677.876,1,0.179
36,4310,2,NY,3604310,105596.737,1,0.147
36,4311,2,NY,3604311,100215.502,1,0.139
36,4312,2,NY,3604312,113015.924,1,0.157
36,4312,3,NY,3604312,1.999,0,0
37,100,11,NC,3700100,199023,1,0.265
37,201,10,NC,3700201,34034.673,0.228,0.045
37,201,11,NC,3700201,115064.416,0.772,0.153
37,202,10,NC,3700202,86154.262,0.671,0.114
37,202,11,NC,3700202,42209.958,0.329,0.056
37,300,11,NC,3700300,147655.691,1,0.196
37,400,10,NC,3700400,184070.605,0.803,0.244
37,400,11,NC,3700400,45075,0.197,0.06
37,500,5,NC,3700500,98328.219,0.75,0.131
37,500,11,NC,3700500,32804,0.25,0.044
37,600,5,NC,3700600,151730.816,1,0.202
37,600,11,NC,3700600,3.965,0,0
37,700,5,NC,3700700,9628.293,0.062,0.013
37,700,10,NC,3700700,146827.666,0.938,0.194
37,700,11,NC,3700700,2.027,0,0
37,800,5,NC,3700800,37411.901,0.18,0.05
37,800,10,NC,3700800,48.866,0,0
37,800,11,NC,3700800,170252.147,0.82,0.226
37,901,9,NC,3700901,16179.915,0.13,0.021
37,901,12,NC,3700901,108226.263,0.87,0.129
37,902,12,NC,3700902,136166.61,1,0.162
37,903,12,NC,3700903,134222.405,1,0.16
37,904,9,NC,3700904,5664.002,0.045,0.007
37,904,12,NC,3700904,119069.077,0.955,0.142
37,905,9,NC,3700905,128753.397,0.73,0.165
37,905,12,NC,3700905,47538.392,0.27,0.057
37,1000,8,NC,3701000,6.882,0,0
37,1000,9,NC,3701000,62904.94,0.175,0.08
37,1000,12,NC,3701000,296109.872,0.825,0.352
37,1100,10,NC,3701100,297961.395,1,0.394
37,1200,8,NC,3701200,89391.418,0.639,0.115
37,1200,13,NC,3701200,50541.582,0.361,0.065
37,1300,8,NC,3701300,201574.146,1,0.259
37,1300,9,NC,3701300,15.854,0,0
37,1400,9,NC,3701400,226599.245,1,0.29
37,1500,5,NC,3701500,25.86,0,0
37,1500,10,NC,3701500,6540.868,0.038,0.009
37,1500,13,NC,3701500,166365.371,0.962,0.216
37,1601,6,NC,3701601,7716.315,0.064,0.01
37,1601,13,NC,3701601,112579.852,0.936,0.146
37,1602,6,NC,3701602,64918.877,0.478,0.085
37,1602,13,NC,3701602,70981.773,0.522,0.092
37,1700,6,NC,3701700,100731.588,0.38,0.132
37,1700,13,NC,3701700,164401.595,0.62,0.213
37,1800,5,NC,3701800,213914.142,1,0.284
37,1900,5,NC,3701900,157596.858,1,0.209
37,2000,6,NC,3702000,143418.275,1,0.188
37,2100,5,NC,3702100,83629,0.666,0.111
37,2100,13,NC,3702100,42013,0.334,0.054
37,2200,13,NC,3702200,164926,1,0.214
37,2300,6,NC,3702300,159682.717,1,0.21
37,2400,6,NC,3702400,153592.283,1,0.202
37,2500,8,NC,3702500,88209,0.776,0.113
37,2500,9,NC,3702500,25448,0.224,0.033
37,2601,2,NC,3702601,3.485,0,0
37,2601,4,NC,3702601,177099.592,1,0.211
37,2602,1,NC,3702602,402.81,0.002,0.001
37,2602,2,NC,3702602,26940.264,0.131,0.033
37,2602,4,NC,3702602,178032.533,0.867,0.212
37,2701,2,NC,3702701,26677.693,0.153,0.033
37,2701,4,NC,3702701,147405.816,0.847,0.176
37,2702,2,NC,3702702,178562.786,0.692,0.218
37,2702,4,NC,3702702,79546.278,0.308,0.095
37,2703,2,NC,3702703,149586.55,0.643,0.182
37,2703,4,NC,3702703,82952.732,0.357,0.099
37,2801,1,NC,3702801,130270.012,0.807,0.172
37,2801,4,NC,3702801,31231.479,0.193,0.037
37,2802,1,NC,3702802,144277.946,1,0.191
37,2802,2,NC,3702802,29.753,0,0
37,2900,4,NC,3702900,141772.685,0.662,0.169
37,2900,6,NC,3702900,72264.039,0.338,0.095
37,3000,2,NC,3703000,188661.782,0.736,0.23
37,3000,7,NC,3703000,67504.836,0.264,0.086
37,3100,2,NC,3703100,130852.652,0.687,0.16
37,3100,6,NC,3703100,59616,0.313,0.078
37,3200,3,NC,3703200,13.103,0,0
37,3200,7,NC,3703200,122077.881,1,0.155
37,3300,1,NC,3703300,123182,1,0.163
37,3400,1,NC,3703400,53318,0.362,0.07
37,3400,2,NC,3703400,94005,0.638,0.115
37,3500,1,NC,3703500,95902,1,0.127
37,3600,8,NC,3703600,109843.174,0.887,0.141
37,3600,9,NC,3703600,13963.506,0.113,0.018
37,3700,8,NC,3703700,139498.854,0.686,0.179
37,3700,9,NC,3703700,63821.466,0.314,0.082
37,3800,9,NC,3703800,133235,1,0.17
37,3900,8,NC,3703900,149026.656,0.65,0.192
37,3900,9,NC,3703900,80194.344,0.35,0.103
37,4000,7,NC,3704000,350436,1,0.445
37,4100,7,NC,3704100,124206.194,0.832,0.158
37,4100,9,NC,3704100,25129.806,0.168,0.032
37,4200,3,NC,3704200,187136,1,0.25
37,4200,7,NC,3704200,2.016,0,0
37,4300,7,NC,3704300,124150,1,0.157
37,4400,1,NC,3704400,57085.496,0.357,0.075
37,4400,2,NC,3704400,24575.504,0.153,0.03
37,4400,3,NC,3704400,78452.846,0.49,0.105
37,4500,3,NC,3704500,182202.154,1,0.243
37,4600,1,NC,3704600,85243.676,0.481,0.113
37,4600,3,NC,3704600,91976.324,0.519,0.123
37,4700,1,NC,3704700,43026,0.416,0.057
37,4700,3,NC,3704700,60347,0.584,0.081
37,4800,1,NC,3704800,23673,0.137,0.031
37,4800,3,NC,3704800,149431,0.863,0.199
38,100,0,ND,3800100,144844,1,0.191
38,200,0,ND,3800200,232563,1,0.307
38,300,0,ND,3800300,103288,1,0.136
38,400,0,ND,3800400,175249,1,0.231
38,500,0,ND,3800500,102008,1,0.135
39,100,5,OH,3900100,102804,1,0.143
39,201,5,OH,3900201,167621.933,1,0.234
39,202,5,OH,3900202,130219,0.832,0.181
39,202,9,OH,3900202,26235.214,0.168,0.037
39,301,5,OH,3900301,20283.566,0.211,0.028
39,301,9,OH,3900301,75994.117,0.789,0.107
39,302,5,OH,3900302,45206.089,0.453,0.063
39,302,9,OH,3900302,54513.369,0.547,0.077
39,303,9,OH,3900303,85147.712,1,0.12
39,400,4,OH,3900400,70814.465,0.404,0.099
39,400,5,OH,3900400,19488.173,0.111,0.027
39,400,9,OH,3900400,84770.361,0.484,0.12
39,501,4,OH,3900501,64049.19,0.471,0.09
39,501,7,OH,3900501,57.947,0,0
39,501,9,OH,3900501,71809.062,0.528,0.101
39,502,4,OH,3900502,52429.206,0.308,0.073
39,502,7,OH,3900502,84676.441,0.497,0.117
39,502,9,OH,3900502,33343.153,0.196,0.047
39,601,9,OH,3900601,21706.398,0.178,0.031
39,601,16,OH,3900601,100376.842,0.822,0.14
39,602,9,OH,3900602,84035.314,0.706,0.119
39,602,16,OH,3900602,34999.017,0.294,0.049
39,603,9,OH,3900603,76807.33,0.82,0.108
39,603,11,OH,3900603,16877.332,0.18,0.024
39,604,9,OH,3900604,55803.625,0.503,0.079
39,604,16,OH,3900604,55131.187,0.497,0.077
39,605,11,OH,3900605,30453.957,0.237,0.043
39,605,14,OH,3900605,24500.581,0.191,0.034
39,605,16,OH,3900605,73386.579,0.572,0.102
39,606,9,OH,3900606,38468.567,0.411,0.054
39,606,11,OH,3900606,55117.523,0.589,0.078
39,607,11,OH,3900607,103849.319,1,0.147
39,608,11,OH,3900608,97325.005,1,0.138
39,609,11,OH,3900609,97133.716,1,0.138
39,610,11,OH,3900610,90213.161,1,0.128
39,611,11,OH,3900611,93009.296,1,0.132
39,612,11,OH,3900612,22485.217,0.224,0.032
39,612,14,OH,3900612,77672.034,0.776,0.109
39,701,14,OH,3900701,99794.089,1,0.14
39,702,14,OH,3900702,107488.064,1,0.151
39,703,14,OH,3900703,115391.847,1,0.162
39,800,14,OH,3900800,98231,1,0.138
39,901,6,OH,3900901,34429.498,0.267,0.049
39,901,13,OH,3900901,72285.385,0.561,0.102
39,901,14,OH,3900901,22087.205,0.171,0.031
39,902,13,OH,3900902,113082.726,1,0.16
39,903,13,OH,3900903,85215.15,1,0.121
39,904,6,OH,3900904,15567.384,0.149,0.022
39,904,13,OH,3900904,89139.741,0.851,0.126
39,1000,13,OH,3901000,92796.525,0.573,0.131
39,1000,14,OH,3901000,36470.067,0.225,0.051
39,1000,16,OH,3901000,32680.318,0.202,0.045
39,1101,11,OH,3901101,22065.517,0.196,0.031
39,1101,13,OH,3901101,2440.311,0.022,0.003
39,1101,14,OH,3901101,80212.133,0.714,0.112
39,1101,16,OH,3901101,7592.189,0.068,0.011
39,1102,13,OH,3901102,63906.827,0.526,0.091
39,1102,14,OH,3901102,51449.972,0.424,0.072
39,1102,16,OH,3901102,6082.328,0.05,0.008
39,1103,11,OH,3901103,2.992,0,0
39,1103,13,OH,3901103,38299.02,0.355,0.054
39,1103,16,OH,3901103,69649.087,0.645,0.097
39,1201,11,OH,3901201,28795.071,0.281,0.041
39,1201,13,OH,3901201,73571.336,0.719,0.104
39,1201,16,OH,3901201,1.995,0,0
39,1202,11,OH,3901202,48495.072,0.504,0.069
39,1202,13,OH,3901202,47716.207,0.496,0.068
39,1202,14,OH,3901202,19.945,0,0
39,1300,7,OH,3901300,61383.385,0.346,0.085
39,1300,16,OH,3901300,115837.615,0.654,0.161
39,1400,4,OH,3901400,31192.426,0.278,0.044
39,1400,7,OH,3901400,80898.574,0.722,0.112
39,1500,4,OH,3901500,55353,0.361,0.078
39,1500,5,OH,3901500,97990,0.639,0.137
39,1600,4,OH,3901600,2923.79,0.024,0.004
39,1600,5,OH,3901600,102395.027,0.838,0.143
39,1600,8,OH,3901600,16873.183,0.138,0.023
39,1700,4,OH,3901700,149636,1,0.21
39,1800,4,OH,3901800,83912,0.727,0.118
39,1800,5,OH,3901800,31474,0.273,0.044
39,1900,4,OH,3901900,99345.083,0.699,0.139
39,1900,12,OH,3901900,42869.917,0.301,0.056
39,2000,7,OH,3902000,48399.991,0.4,0.067
39,2000,12,OH,3902000,72707.009,0.6,0.095
39,2100,16,OH,3902100,116470,1,0.162
39,2201,7,OH,3902201,80520.565,0.582,0.111
39,2201,16,OH,3902201,57948.824,0.418,0.081
39,2202,7,OH,3902202,109499.453,0.8,0.152
39,2202,16,OH,3902202,27332.587,0.2,0.038
39,2203,6,OH,3902203,27669,0.22,0.04
39,2203,7,OH,3902203,49170.206,0.39,0.068
39,2203,13,OH,3902203,27642.947,0.219,0.039
39,2203,16,OH,3902203,21497.417,0.171,0.03
39,2300,6,OH,3902300,103685,1,0.148
39,2400,6,OH,3902400,135377,1,0.193
39,2500,6,OH,3902500,80239.654,0.547,0.115
39,2500,7,OH,3902500,66550.346,0.453,0.092
39,2600,7,OH,3902600,141352,1,0.196
39,2700,12,OH,3902700,196463,1,0.257
39,2800,4,OH,3902800,55457,0.354,0.078
39,2800,15,OH,3902800,100984,0.646,0.135
39,2900,4,OH,3902900,48623,0.343,0.068
39,2900,8,OH,3902900,93025,0.657,0.128
39,3001,8,OH,3903001,108399.103,1,0.149
39,3002,8,OH,3903002,131065.897,1,0.18
39,3101,3,OH,3903101,69955.242,0.538,0.089
39,3101,15,OH,3903101,60115.51,0.462,0.08
39,3102,3,OH,3903102,17802.382,0.108,0.023
39,3102,12,OH,3903102,85945.756,0.523,0.112
39,3102,15,OH,3903102,60573.096,0.369,0.081
39,3103,3,OH,3903103,96948.474,0.833,0.124
39,3103,15,OH,3903103,19488.168,0.167,0.026
39,3104,3,OH,3903104,70457.391,0.447,0.09
39,3104,12,OH,3903104,34026.581,0.216,0.044
39,3104,15,OH,3903104,53212.59,0.337,0.071
39,3105,3,OH,3903105,120801.644,0.816,0.154
39,3105,15,OH,3903105,27270.393,0.184,0.036
39,3106,3,OH,3903106,79528.682,0.665,0.101
39,3106,12,OH,3903106,39038.29,0.326,0.051
39,3106,15,OH,3903106,1032.558,0.009,0.001
39,3107,3,OH,3903107,117683.32,1,0.15
39,3108,3,OH,3903108,104686.136,0.625,0.134
39,3108,12,OH,3903108,62678.427,0.375,0.082
39,3109,3,OH,3903109,105843.687,0.739,0.135
39,3109,15,OH,3903109,37429.674,0.261,0.05
39,3200,7,OH,3903200,5.171,0,0
39,3200,12,OH,3903200,172192.829,1,0.225
39,3300,15,OH,3903300,152597,1,0.204
39,3400,6,OH,3903400,27271.099,0.224,0.039
39,3400,12,OH,3903400,58796.901,0.482,0.077
39,3400,15,OH,3903400,35927,0.294,0.048
39,3500,6,OH,3903500,89114,0.858,0.127
39,3500,15,OH,3903500,14804,0.142,0.02
39,3600,6,OH,3903600,27365.556,0.21,0.039
39,3600,15,OH,3903600,103206.444,0.79,0.138
39,3700,2,OH,3903700,69627.988,0.662,0.096
39,3700,15,OH,3903700,35532.012,0.338,0.047
39,3800,2,OH,3903800,43029,0.379,0.059
39,3800,10,OH,3903800,24009.606,0.211,0.033
39,3800,15,OH,3903800,46568.394,0.41,0.062
39,3900,10,OH,3903900,164765,1,0.229
39,4000,10,OH,3904000,140496.864,1,0.195
39,4101,10,OH,3904101,118329.188,1,0.164
39,4102,10,OH,3904102,116463.931,1,0.162
39,4103,10,OH,3904103,155949.017,1,0.217
39,4200,1,OH,3904200,227063,1,0.307
39,4301,8,OH,3904301,159497.153,1,0.219
39,4302,8,OH,3904302,218039.847,1,0.3
39,4401,1,OH,3904401,112926.614,1,0.153
39,4402,1,OH,3904402,99945.72,0.673,0.135
39,4402,2,OH,3904402,48594.907,0.327,0.067
39,4403,1,OH,3904403,47335.439,0.346,0.064
39,4403,2,OH,3904403,89427.294,0.654,0.124
39,4404,1,OH,3904404,32354.925,0.29,0.044
39,4404,2,OH,3904404,79082.31,0.71,0.109
39,4501,1,OH,3904501,109163.334,1,0.148
39,4501,2,OH,3904501,8.067,0,0
39,4502,1,OH,3904502,25622.971,0.265,0.035
39,4502,2,OH,3904502,71240.128,0.735,0.098
39,4503,1,OH,3904503,85250.578,0.913,0.115
39,4503,2,OH,3904503,8146.713,0.087,0.011
39,4601,2,OH,3904601,118686.24,1,0.164
39,4602,2,OH,3904602,128094.76,1,0.177
39,4700,2,OH,3904700,68007.316,0.654,0.094
39,4700,6,OH,3904700,35987.684,0.346,0.051
39,4800,6,OH,3904800,123392,1,0.176
40,100,3,OK,4000100,114618,1,0.147
40,200,3,OK,4000200,118930,1,0.153
40,300,3,OK,4000300,110175,1,0.141
40,400,3,OK,4000400,29557,0.137,0.038
40,400,4,OK,4000400,185862,0.863,0.236
40,500,2,OK,4000500,92312,0.4,0.123
40,500,4,OK,4000500,138639,0.6,0.176
40,600,1,OK,4000600,7189.601,0.027,0.009
40,600,2,OK,4000600,25733,0.098,0.034
40,600,3,OK,4000600,203365.227,0.778,0.261
40,600,5,OK,4000600,25207,0.096,0.031
40,700,2,OK,4000700,175971,1,0.235
40,800,2,OK,4000800,240597,1,0.321
40,900,1,OK,4000900,52087,0.272,0.065
40,900,2,OK,4000900,139253,0.728,0.186
40,1000,1,OK,4001000,94312.082,0.557,0.118
40,1000,2,OK,4001000,75132.918,0.443,0.1
40,1100,1,OK,4001100,410877.533,0.985,0.516
40,1100,3,OK,4001100,6179.171,0.015,0.008
40,1200,1,OK,4001200,232062.467,1,0.291
40,1301,4,OK,4001301,8.716,0,0
40,1301,5,OK,4001301,331291.361,1,0.408
40,1302,3,OK,4001302,50572.178,0.166,0.065
40,1302,4,OK,4001302,83825.083,0.275,0.106
40,1302,5,OK,4001302,170068.779,0.559,0.21
40,1400,4,OK,4001400,56486.523,0.21,0.072
40,1400,5,OK,4001400,212724.684,0.79,0.262
40,1500,4,OK,4001500,209290.601,1,0.266
40,1600,3,OK,4001600,81717,0.531,0.105
40,1600,5,OK,4001600,72223.375,0.469,0.089
40,1700,3,OK,4001700,63563.521,0.359,0.082
40,1700,4,OK,4001700,113729.179,0.641,0.144
41,100,2,OR,4100100,125548,1,0.155
41,200,2,OR,4100200,118337,1,0.146
41,300,2,OR,4100300,112011,1,0.138
41,400,2,OR,4100400,181307,1,0.224
41,500,1,OR,4100500,89417,0.547,0.107
41,500,5,OR,4100500,73949,0.453,0.09
41,600,4,OR,4100600,201780.909,0.951,0.253
41,600,5,OR,4100600,10448.913,0.049,0.013
41,701,4,OR,4100701,124187.549,1,0.156
41,702,4,OR,4100702,245331.451,1,0.308
41,800,2,OR,4100800,55600.337,0.323,0.069
41,800,4,OR,4100800,116777.663,0.677,0.147
41,900,2,OR,4100900,216527,1,0.268
41,1000,4,OR,4101000,108457,1,0.136
41,1101,5,OR,4101101,196370.533,1,0.239
41,1102,5,OR,4101102,139945.467,1,0.17
41,1200,1,OR,4101200,105036.138,0.562,0.126
41,1200,4,OR,4101200,4.178,0,0
41,1200,5,OR,4101200,81821.862,0.438,0.1
41,1301,3,OR,4101301,116575.759,1,0.14
41,1302,3,OR,4101302,132208.161,1,0.159
41,1303,3,OR,4101303,114239.545,0.975,0.137
41,1303,5,OR,4101303,2983.349,0.025,0.004
41,1304,1,OR,4101304,52387.614,0.385,0.063
41,1304,3,OR,4101304,78686.244,0.578,0.094
41,1304,5,OR,4101304,4957.385,0.036,0.006
41,1305,3,OR,4101305,123663.796,1,0.148
41,1306,3,OR,4101306,152020.297,1,0.182
41,1307,3,OR,4101307,96875.045,0.768,0.116
41,1307,5,OR,4101307,29287.754,0.232,0.036
41,1308,3,OR,4101308,18876.525,0.13,0.023
41,1308,5,OR,4101308,126382.529,0.87,0.154
41,1309,5,OR,4101309,132942.083,1,0.162
41,1310,1,OR,4101310,121008.249,0.842,0.145
